"","TreatmentTank","Location","Family","ID","Date","days.post.fert","Initial.num.indiv.calc","num.fry","num.hatchlings","perc.hatched","perc.hatchedHG","num.remaining.calc"
"679","T2","Kup","K14","K14_12",2017-06-28,15,311,262,5,88.2154882154882,84.2443729903537,297
"680","T2","Kup","K15","K15_12",2017-06-28,15,286,206,64,74.9090909090909,72.027972027972,275
"681","T2","Kup","K16","K16_12",2017-06-28,15,266,185,11,72.265625,69.5488721804511,256
"682","T3","Kup","K02","K02_16",2017-06-28,15,38,15,1,40.5405405405405,39.4736842105263,37
"683","T3","Kup","K04","K04_16",2017-06-28,15,203,199,0,98.5148514851485,98.0295566502463,202
"684","T3","Kup","K05","K05_16",2017-06-28,15,227,45,1,19.8237885462555,19.8237885462555,227
"685","T3","Kup","K07","K07_16",2017-06-28,15,252,228,0,90.4761904761905,90.4761904761905,252
"686","T3","Kup","K08","K08_16",2017-06-28,15,107,100,0,93.4579439252336,93.4579439252336,107
"687","T3","Kup","K16","K16_16",2017-06-28,15,44,45,0,102.272727272727,102.272727272727,44
"688","T1","Kup","K01","K01_8",2017-06-29,16,297,0,0,0,0,294
"689","T1","Kup","K02","K02_8",2017-06-29,16,300,0,0,0,0,295
"690","T1","Kup","K03","K03_8",2017-06-29,16,319,0,0,0,0,318
"691","T1","Kup","K04","K04_8",2017-06-29,16,311,0,0,0,0,311
"692","T1","Kup","K05","K05_8",2017-06-29,16,308,0,0,0,0,307
"693","T1","Kup","K06","K06_8",2017-06-29,16,46,0,0,0,0,45
"694","T1","Kup","K07","K07_8",2017-06-29,16,317,0,0,0,0,316
"695","T1","Kup","K08","K08_8",2017-06-29,16,320,0,0,0,0,320
"696","T1","Kup","K09","K09_8",2017-06-29,16,319,0,0,0,0,318
"697","T1","Kup","K10","K10_8",2017-06-29,16,304,0,0,0,0,301
"698","T1","Kup","K11","K11_8",2017-06-29,16,313,0,0,0,0,313
"699","T1","Kup","K12","K12_8",2017-06-29,16,312,0,0,0,0,312
"700","T1","Kup","K13","K13_8",2017-06-29,16,306,0,0,0,0,306
"701","T1","Kup","K14","K14_8",2017-06-29,16,309,0,0,0,0,306
"702","T1","Kup","K15","K15_8",2017-06-29,16,323,0,0,0,0,323
"703","T1","Kup","K16","K16_8",2017-06-29,16,316,0,0,0,0,314
"704","T2","Kup","K01","K01_12",2017-06-29,16,186,185,9,99.4623655913979,99.4623655913979,186
"705","T2","Kup","K02","K02_12",2017-06-29,16,244,234,7,98.3193277310924,95.9016393442623,238
"706","T2","Kup","K03","K03_12",2017-06-29,16,293,142,13,48.7972508591065,48.4641638225256,291
"707","T2","Kup","K04","K04_12",2017-06-29,16,251,211,4,85.0806451612903,84.0637450199203,248
"708","T2","Kup","K05","K05_12",2017-06-29,16,200,176,4,88.8888888888889,88,198
"709","T2","Kup","K06","K06_12",2017-06-29,16,55,26,0,48.1481481481481,47.2727272727273,54
"710","T2","Kup","K07","K07_12",2017-06-29,16,271,212,0,82.1705426356589,78.2287822878229,258
"711","T2","Kup","K08","K08_12",2017-06-29,16,285,244,0,85.6140350877193,85.6140350877193,285
"712","T2","Kup","K09","K09_12",2017-06-29,16,289,224,0,78.3216783216783,77.5086505190311,286
"713","T2","Kup","K10","K10_12",2017-06-29,16,243,204,14,85.3556485355649,83.9506172839506,239
"714","T2","Kup","K11","K11_12",2017-06-29,16,297,269,0,91.1864406779661,90.5723905723906,295
"715","T2","Kup","K12","K12_12",2017-06-29,16,308,217,48,70.4545454545455,70.4545454545455,308
"716","T2","Kup","K13","K13_12",2017-06-29,16,257,208,23,83.5341365461847,80.9338521400778,249
"717","T2","Kup","K14","K14_12",2017-06-29,16,297,305,0,102.693602693603,102.693602693603,297
"718","T2","Kup","K15","K15_12",2017-06-29,16,275,212,0,77.0909090909091,77.0909090909091,275
"719","T2","Kup","K16","K16_12",2017-06-29,16,256,210,0,83.3333333333333,82.03125,252
"720","T3","Kup","K02","K02_16",2017-06-29,16,37,15,1,40.5405405405405,40.5405405405405,37
"721","T3","Kup","K04","K04_16",2017-06-29,16,202,196,0,98.989898989899,97.029702970297,198
"722","T3","Kup","K05","K05_16",2017-06-29,16,227,44,1,19.4690265486726,19.3832599118943,226
"723","T3","Kup","K07","K07_16",2017-06-29,16,252,232,0,95.0819672131148,92.0634920634921,244
"724","T3","Kup","K08","K08_16",2017-06-29,16,107,103,0,96.2616822429907,96.2616822429907,107
"725","T3","Kup","K16","K16_16",2017-06-29,16,44,46,0,104.545454545455,104.545454545455,44
"726","T1","Kup","K01","K01_8",2017-06-30,17,294,0,0,0,0,288
"727","T1","Kup","K02","K02_8",2017-06-30,17,295,0,0,0,0,288
"728","T1","Kup","K03","K03_8",2017-06-30,17,318,0,0,0,0,318
"729","T1","Kup","K04","K04_8",2017-06-30,17,311,0,0,0,0,307
"730","T1","Kup","K05","K05_8",2017-06-30,17,307,0,0,0,0,307
"731","T1","Kup","K06","K06_8",2017-06-30,17,45,0,0,0,0,44
"732","T1","Kup","K07","K07_8",2017-06-30,17,316,0,0,0,0,315
"733","T1","Kup","K08","K08_8",2017-06-30,17,320,0,0,0,0,320
"734","T1","Kup","K09","K09_8",2017-06-30,17,318,0,0,0,0,318
"735","T1","Kup","K10","K10_8",2017-06-30,17,301,0,0,0,0,297
"736","T1","Kup","K11","K11_8",2017-06-30,17,313,0,0,0,0,313
"737","T1","Kup","K12","K12_8",2017-06-30,17,312,0,0,0,0,312
"738","T1","Kup","K13","K13_8",2017-06-30,17,306,0,0,0,0,305
"739","T1","Kup","K14","K14_8",2017-06-30,17,306,0,0,0,0,305
"740","T1","Kup","K15","K15_8",2017-06-30,17,323,0,0,0,0,322
"741","T1","Kup","K16","K16_8",2017-06-30,17,314,0,0,0,0,313
"742","T2","Kup","K01","K01_12",2017-06-30,17,186,171,1,97.7142857142857,91.9354838709677,175
"743","T2","Kup","K02","K02_12",2017-06-30,17,238,221,6,94.4444444444444,92.8571428571429,234
"744","T2","Kup","K03","K03_12",2017-06-30,17,291,258,0,89.8954703832753,88.659793814433,287
"745","T2","Kup","K04","K04_12",2017-06-30,17,248,195,0,80.5785123966942,78.6290322580645,242
"746","T2","Kup","K05","K05_12",2017-06-30,17,198,161,7,81.7258883248731,81.3131313131313,197
"747","T2","Kup","K06","K06_12",2017-06-30,17,54,21,4,43.75,38.8888888888889,48
"748","T2","Kup","K07","K07_12",2017-06-30,17,258,198,3,76.7441860465116,76.7441860465116,258
"749","T2","Kup","K08","K08_12",2017-06-30,17,285,251,9,88.0701754385965,88.0701754385965,285
"750","T2","Kup","K09","K09_12",2017-06-30,17,286,209,5,73.0769230769231,73.0769230769231,286
"751","T2","Kup","K10","K10_12",2017-06-30,17,239,191,9,82.3275862068966,79.9163179916318,232
"752","T2","Kup","K11","K11_12",2017-06-30,17,295,264,0,90.1023890784983,89.4915254237288,293
"753","T2","Kup","K12","K12_12",2017-06-30,17,308,234,0,76.9736842105263,75.974025974026,304
"754","T2","Kup","K13","K13_12",2017-06-30,17,249,184,8,75.4098360655738,73.8955823293173,244
"755","T2","Kup","K14","K14_12",2017-06-30,17,297,269,0,91.1864406779661,90.5723905723906,295
"756","T2","Kup","K15","K15_12",2017-06-30,17,275,206,0,75.1824817518248,74.9090909090909,274
"757","T2","Kup","K16","K16_12",2017-06-30,17,252,195,0,77.6892430278884,77.3809523809524,251
"758","T3","Kup","K02","K02_16",2017-06-30,17,37,9,0,25,24.3243243243243,36
"759","T3","Kup","K04","K04_16",2017-06-30,17,198,181,0,94.7643979057592,91.4141414141414,191
"760","T3","Kup","K05","K05_16",2017-06-30,17,226,33,0,14.6666666666667,14.6017699115044,225
"761","T3","Kup","K07","K07_16",2017-06-30,17,244,212,0,89.4514767932489,86.8852459016393,237
"762","T3","Kup","K08","K08_16",2017-06-30,17,107,93,0,88.5714285714286,86.9158878504673,105
"763","T3","Kup","K16","K16_16",2017-06-30,17,44,36,0,81.8181818181818,81.8181818181818,44
"764","T1","Kup","K01","K01_8",2017-07-01,18,288,0,0,0,0,275
"765","T1","Kup","K02","K02_8",2017-07-01,18,288,0,0,0,0,285
"766","T1","Kup","K03","K03_8",2017-07-01,18,318,0,0,0,0,317
"767","T1","Kup","K04","K04_8",2017-07-01,18,307,0,0,0,0,306
"768","T1","Kup","K05","K05_8",2017-07-01,18,307,0,0,0,0,305
"769","T1","Kup","K06","K06_8",2017-07-01,18,44,0,0,0,0,36
"770","T1","Kup","K07","K07_8",2017-07-01,18,315,0,0,0,0,315
"771","T1","Kup","K08","K08_8",2017-07-01,18,320,0,0,0,0,320
"772","T1","Kup","K09","K09_8",2017-07-01,18,318,0,0,0,0,318
"773","T1","Kup","K10","K10_8",2017-07-01,18,297,0,0,0,0,291
"774","T1","Kup","K11","K11_8",2017-07-01,18,313,0,0,0,0,313
"775","T1","Kup","K12","K12_8",2017-07-01,18,312,0,0,0,0,312
"776","T1","Kup","K13","K13_8",2017-07-01,18,305,0,0,0,0,305
"777","T1","Kup","K14","K14_8",2017-07-01,18,305,0,0,0,0,305
"778","T1","Kup","K15","K15_8",2017-07-01,18,322,0,0,0,0,321
"779","T1","Kup","K16","K16_8",2017-07-01,18,313,0,0,0,0,309
"780","T2","Kup","K01","K01_12",2017-07-01,18,175,177,4,101.724137931034,101.142857142857,174
"781","T2","Kup","K02","K02_12",2017-07-01,18,234,35,5,15.0862068965517,14.957264957265,232
"782","T2","Kup","K03","K03_12",2017-07-01,18,287,232,1,81.4035087719298,80.8362369337979,285
"783","T2","Kup","K04","K04_12",2017-07-01,18,242,187,0,77.2727272727273,77.2727272727273,242
"784","T2","Kup","K05","K05_12",2017-07-01,18,197,159,30,81.1224489795918,80.7106598984772,196
"785","T2","Kup","K06","K06_12",2017-07-01,18,48,18,11,37.5,37.5,48
"786","T2","Kup","K07","K07_12",2017-07-01,18,258,176,68,68.4824902723735,68.2170542635659,257
"787","T2","Kup","K08","K08_12",2017-07-01,18,285,242,0,84.9122807017544,84.9122807017544,285
"788","T2","Kup","K09","K09_12",2017-07-01,18,286,222,24,78.4452296819788,77.6223776223776,283
"789","T2","Kup","K10","K10_12",2017-07-01,18,232,183,32,79.9126637554585,78.8793103448276,229
"790","T2","Kup","K11","K11_12",2017-07-01,18,293,267,54,91.1262798634812,91.1262798634812,293
"791","T2","Kup","K12","K12_12",2017-07-01,18,304,233,55,76.6447368421053,76.6447368421053,304
"792","T2","Kup","K13","K13_12",2017-07-01,18,244,190,48,78.1893004115226,77.8688524590164,243
"793","T2","Kup","K14","K14_12",2017-07-01,18,295,277,43,93.8983050847458,93.8983050847458,295
"794","T2","Kup","K15","K15_12",2017-07-01,18,274,219,52,80.5147058823529,79.9270072992701,272
"795","T2","Kup","K16","K16_12",2017-07-01,18,251,203,54,81.5261044176707,80.8764940239044,249
"796","T3","Kup","K02","K02_16",2017-07-01,18,36,8,0,22.8571428571429,22.2222222222222,35
"797","T3","Kup","K04","K04_16",2017-07-01,18,191,173,0,100,90.5759162303665,173
"798","T3","Kup","K05","K05_16",2017-07-01,18,225,33,0,14.7321428571429,14.6666666666667,224
"799","T3","Kup","K07","K07_16",2017-07-01,18,237,211,0,93.3628318584071,89.0295358649789,226
"800","T3","Kup","K08","K08_16",2017-07-01,18,105,73,0,82.0224719101124,69.5238095238095,89
"801","T3","Kup","K16","K16_16",2017-07-01,18,44,32,0,74.4186046511628,72.7272727272727,43
"802","T1","Kup","K01","K01_8",2017-07-02,19,275,1,1,0.523560209424084,0.363636363636364,191
"803","T1","Kup","K02","K02_8",2017-07-02,19,285,0,0,0,0,281
"804","T1","Kup","K03","K03_8",2017-07-02,19,317,0,0,0,0,315
"805","T1","Kup","K04","K04_8",2017-07-02,19,306,0,0,0,0,282
"806","T1","Kup","K05","K05_8",2017-07-02,19,305,1,1,0.347222222222222,0.327868852459016,288
"807","T1","Kup","K06","K06_8",2017-07-02,19,36,0,0,0,0,36
"808","T1","Kup","K07","K07_8",2017-07-02,19,315,0,0,0,0,312
"809","T1","Kup","K08","K08_8",2017-07-02,19,320,0,0,0,0,314
"810","T1","Kup","K09","K09_8",2017-07-02,19,318,0,0,0,0,317
"811","T1","Kup","K10","K10_8",2017-07-02,19,291,0,0,0,0,284
"812","T1","Kup","K11","K11_8",2017-07-02,19,313,0,0,0,0,310
"813","T1","Kup","K12","K12_8",2017-07-02,19,312,0,0,0,0,309
"814","T1","Kup","K13","K13_8",2017-07-02,19,305,0,0,0,0,282
"815","T1","Kup","K14","K14_8",2017-07-02,19,305,0,0,0,0,291
"816","T1","Kup","K15","K15_8",2017-07-02,19,321,0,0,0,0,314
"817","T1","Kup","K16","K16_8",2017-07-02,19,309,1,1,0.33112582781457,0.323624595469256,302
"818","T2","Kup","K01","K01_12",2017-07-02,19,174,151,3,87.7906976744186,86.7816091954023,172
"819","T2","Kup","K02","K02_12",2017-07-02,19,232,208,5,90.04329004329,89.6551724137931,231
"834","T3","Kup","K02","K02_16",2017-07-02,19,35,7,0,20,20,35
"835","T3","Kup","K04","K04_16",2017-07-02,19,173,160,0,100,92.485549132948,160
"836","T3","Kup","K05","K05_16",2017-07-02,19,224,224,0,100,100,224
"837","T3","Kup","K07","K07_16",2017-07-02,19,226,209,0,100,92.4778761061947,209
"838","T3","Kup","K08","K08_16",2017-07-02,19,89,80,0,100,89.8876404494382,80
"839","T3","Kup","K16","K16_16",2017-07-02,18,43,43,0,100,100,43
"840","T1","Kup","K01","K01_8",2017-07-03,20,191,0,0,0,0,166
"841","T1","Kup","K02","K02_8",2017-07-03,20,281,3,3,1.14942528735632,1.06761565836299,261
"842","T1","Kup","K03","K03_8",2017-07-03,20,315,0,0,0,0,301
"843","T1","Kup","K04","K04_8",2017-07-03,20,282,1,1,0.3690036900369,0.354609929078014,271
"844","T1","Kup","K05","K05_8",2017-07-03,20,288,4,4,1.63265306122449,1.38888888888889,245
"845","T1","Kup","K06","K06_8",2017-07-03,20,36,0,0,0,0,32
"846","T1","Kup","K07","K07_8",2017-07-03,20,312,0,0,0,0,299
"847","T1","Kup","K08","K08_8",2017-07-03,20,314,0,0,0,0,303
"848","T1","Kup","K09","K09_8",2017-07-03,20,317,0,0,0,0,298
"849","T1","Kup","K10","K10_8",2017-07-03,20,284,0,0,0,0,246
"850","T1","Kup","K11","K11_8",2017-07-03,20,310,1,1,0.337837837837838,0.32258064516129,296
"851","T1","Kup","K12","K12_8",2017-07-03,20,309,0,0,0,0,297
"852","T1","Kup","K13","K13_8",2017-07-03,20,282,0,0,0,0,266
"853","T1","Kup","K14","K14_8",2017-07-03,20,291,1,1,0.3584229390681,0.343642611683849,279
"854","T1","Kup","K15","K15_8",2017-07-03,20,314,0,0,0,0,300
"855","T1","Kup","K16","K16_8",2017-07-03,20,302,2,2,0.709219858156028,0.662251655629139,282
"856","T2","Kup","K01","K01_12",2017-07-03,20,172,142,1,88.75,82.5581395348837,160
"857","T2","Kup","K02","K02_12",2017-07-03,20,231,210,2,96.7741935483871,90.9090909090909,217
"858","T2","Kup","K03","K03_12",2017-07-03,20,285,273,0,100,95.7894736842105,273
"859","T2","Kup","K04","K04_12",2017-07-03,20,242,232,0,100,95.8677685950413,232
"860","T2","Kup","K05","K05_12",2017-07-03,20,196,160,3,86.4864864864865,81.6326530612245,185
"861","T2","Kup","K06","K06_12",2017-07-03,20,48,43,0,100,89.5833333333333,43
"862","T2","Kup","K07","K07_12",2017-07-03,20,257,245,0,100,95.3307392996109,245
"863","T2","Kup","K08","K08_12",2017-07-03,20,285,272,0,100,95.4385964912281,272
"864","T2","Kup","K09","K09_12",2017-07-03,20,283,271,0,100,95.7597173144876,271
"865","T2","Kup","K10","K10_12",2017-07-03,20,229,216,0,100,94.3231441048035,216
"866","T2","Kup","K11","K11_12",2017-07-03,20,293,282,0,100,96.2457337883959,282
"867","T2","Kup","K12","K12_12",2017-07-03,20,304,292,0,100,96.0526315789474,292
"868","T2","Kup","K13","K13_12",2017-07-03,20,243,158,8,70.2222222222222,65.0205761316872,225
"869","T2","Kup","K14","K14_12",2017-07-03,20,295,283,0,100,95.9322033898305,283
"870","T2","Kup","K15","K15_12",2017-07-03,20,272,259,0,100,95.2205882352941,259
"871","T2","Kup","K16","K16_12",2017-07-03,20,249,238,0,100,95.5823293172691,238
"872","T3","Kup","K02","K02_16",2017-07-03,20,35,35,0,100,100,35
"873","T3","Kup","K04","K04_16",2017-07-03,20,160,133,0,100,83.125,133
"874","T3","Kup","K05","K05_16",2017-07-03,20,224,224,0,100,100,224
"875","T3","Kup","K07","K07_16",2017-07-03,20,209,176,0,100,84.2105263157895,176
"876","T3","Kup","K08","K08_16",2017-07-03,20,80,64,0,100,80,64
"877","T3","Kup","K16","K16_16",2017-07-03,20,43,35,0,100,81.3953488372093,35
"878","T1","Kup","K01","K01_8",2017-07-04,21,166,2,2,1.25786163522013,1.20481927710843,159
"879","T1","Kup","K02","K02_8",2017-07-04,21,261,0,0,0,0,257
"880","T1","Kup","K03","K03_8",2017-07-04,21,301,0,0,0,0,301
"881","T1","Kup","K04","K04_8",2017-07-04,21,271,1,1,0.37037037037037,0.3690036900369,270
"882","T1","Kup","K05","K05_8",2017-07-04,21,245,0,0,0,0,231
"883","T1","Kup","K06","K06_8",2017-07-04,21,32,0,0,0,0,32
"884","T1","Kup","K07","K07_8",2017-07-04,21,299,0,0,0,0,296
"885","T1","Kup","K08","K08_8",2017-07-04,21,303,17,17,5.80204778156997,5.61056105610561,293
"886","T1","Kup","K09","K09_8",2017-07-04,21,298,2,2,0.675675675675676,0.671140939597315,296
"887","T1","Kup","K10","K10_8",2017-07-04,21,246,0,0,0,0,244
"888","T1","Kup","K11","K11_8",2017-07-04,21,296,2,2,0.680272108843537,0.675675675675676,294
"889","T1","Kup","K12","K12_8",2017-07-04,21,297,2,2,0.677966101694915,0.673400673400673,295
"890","T1","Kup","K13","K13_8",2017-07-04,21,266,0,0,0,0,265
"891","T1","Kup","K14","K14_8",2017-07-04,21,279,0,0,0,0,279
"892","T1","Kup","K15","K15_8",2017-07-04,21,300,0,0,0,0,300
"893","T1","Kup","K16","K16_8",2017-07-04,21,282,3,3,1.0752688172043,1.06382978723404,279
"894","T2","Kup","K01","K01_12",2017-07-04,21,160,159,0,100,99.375,159
"895","T2","Kup","K02","K02_12",2017-07-04,21,217,215,0,100,99.0783410138249,215
"896","T2","Kup","K03","K03_12",2017-07-04,21,273,272,0,100,99.6336996336996,272
"897","T2","Kup","K04","K04_12",2017-07-04,21,232,230,0,100,99.1379310344828,230
"898","T2","Kup","K05","K05_12",2017-07-04,21,185,182,0,100,98.3783783783784,182
"899","T2","Kup","K06","K06_12",2017-07-04,21,43,43,0,100,100,43
"900","T2","Kup","K07","K07_12",2017-07-04,21,245,244,0,100,99.5918367346939,244
"901","T2","Kup","K08","K08_12",2017-07-04,21,272,271,0,100,99.6323529411765,271
"902","T2","Kup","K09","K09_12",2017-07-04,21,271,271,0,100,100,271
"903","T2","Kup","K10","K10_12",2017-07-04,21,216,214,0,100,99.0740740740741,214
"904","T2","Kup","K11","K11_12",2017-07-04,21,282,276,0,100,97.8723404255319,276
"905","T2","Kup","K12","K12_12",2017-07-04,21,292,292,0,100,100,292
"906","T2","Kup","K13","K13_12",2017-07-04,21,225,216,0,100,96,216
"907","T2","Kup","K14","K14_12",2017-07-04,21,283,282,0,100,99.6466431095406,282
"908","T2","Kup","K15","K15_12",2017-07-04,21,259,256,0,100,98.8416988416988,256
"909","T2","Kup","K16","K16_12",2017-07-04,21,238,238,0,100,100,238
"910","T3","Kup","K02","K02_16",2017-07-04,21,35,35,0,100,100,35
"911","T3","Kup","K04","K04_16",2017-07-04,21,133,129,0,100,96.9924812030075,129
"912","T3","Kup","K05","K05_16",2017-07-04,21,224,224,0,100,100,224
"913","T3","Kup","K07","K07_16",2017-07-04,21,176,174,0,100,98.8636363636364,174
"914","T3","Kup","K08","K08_16",2017-07-04,21,64,62,0,100,96.875,62
"915","T3","Kup","K16","K16_16",2017-07-04,21,35,35,0,100,100,35
"916","T1","Kup","K01","K01_8",2017-07-05,22,159,4,4,2.51572327044025,2.51572327044025,159
"917","T1","Kup","K02","K02_8",2017-07-05,22,257,4,4,1.59362549800797,1.55642023346304,251
"918","T1","Kup","K03","K03_8",2017-07-05,22,301,13,13,4.31893687707641,4.31893687707641,301
"919","T1","Kup","K04","K04_8",2017-07-05,22,270,4,4,1.54440154440154,1.48148148148148,259
"920","T1","Kup","K05","K05_8",2017-07-05,22,231,0,0,0,0,231
"921","T1","Kup","K06","K06_8",2017-07-05,22,32,0,0,0,0,31
"922","T1","Kup","K07","K07_8",2017-07-05,22,296,20,20,6.77966101694915,6.75675675675676,295
"923","T1","Kup","K08","K08_8",2017-07-05,22,293,19,19,6.59722222222222,6.48464163822526,288
"924","T1","Kup","K09","K09_8",2017-07-05,22,296,5,5,1.71821305841924,1.68918918918919,291
"925","T1","Kup","K10","K10_8",2017-07-05,22,244,11,11,4.7008547008547,4.50819672131148,234
"926","T1","Kup","K11","K11_8",2017-07-05,22,294,1,1,0.344827586206897,0.340136054421769,290
"927","T1","Kup","K12","K12_8",2017-07-05,22,295,0,0,0,0,293
"928","T1","Kup","K13","K13_8",2017-07-05,22,265,0,0,0,0,265
"929","T1","Kup","K14","K14_8",2017-07-05,22,279,1,1,0.359712230215827,0.3584229390681,278
"930","T1","Kup","K15","K15_8",2017-07-05,22,300,1,1,0.336700336700337,0.333333333333333,297
"931","T1","Kup","K16","K16_8",2017-07-05,22,279,15,15,5.37634408602151,5.37634408602151,279
"932","T2","Kup","K01","K01_12",2017-07-05,22,159,0,0,0,0,159
"933","T2","Kup","K02","K02_12",2017-07-05,22,215,0,0,0,0,214
"934","T2","Kup","K03","K03_12",2017-07-05,22,272,0,0,0,0,269
"935","T2","Kup","K04","K04_12",2017-07-05,22,230,0,0,0,0,230
"936","T2","Kup","K05","K05_12",2017-07-05,22,182,0,0,0,0,182
"937","T2","Kup","K06","K06_12",2017-07-05,22,43,0,0,0,0,43
"938","T2","Kup","K07","K07_12",2017-07-05,22,244,0,0,0,0,241
"939","T2","Kup","K08","K08_12",2017-07-05,22,271,0,0,0,0,270
"940","T2","Kup","K09","K09_12",2017-07-05,22,271,0,0,0,0,270
"941","T2","Kup","K10","K10_12",2017-07-05,22,214,0,0,0,0,209
"942","T2","Kup","K11","K11_12",2017-07-05,22,276,0,0,0,0,272
"943","T2","Kup","K12","K12_12",2017-07-05,22,292,0,0,0,0,290
"944","T2","Kup","K13","K13_12",2017-07-05,22,216,0,0,0,0,215
"945","T2","Kup","K14","K14_12",2017-07-05,22,282,0,0,0,0,282
"946","T2","Kup","K15","K15_12",2017-07-05,22,256,0,0,0,0,254
"947","T2","Kup","K16","K16_12",2017-07-05,22,238,0,0,0,0,237
"948","T3","Kup","K02","K02_16",2017-07-05,22,35,0,0,0,0,35
"949","T3","Kup","K04","K04_16",2017-07-05,22,129,0,0,0,0,122
"950","T3","Kup","K05","K05_16",2017-07-05,22,224,0,0,0,0,222
"951","T3","Kup","K07","K07_16",2017-07-05,22,174,0,0,0,0,172
"952","T3","Kup","K08","K08_16",2017-07-05,22,62,0,0,0,0,61
"953","T3","Kup","K16","K16_16",2017-07-05,22,35,0,0,0,0,34
"954","T1","Kup","K01","K01_8",2017-07-06,23,159,9,9,5.88235294117647,5.66037735849057,153
"955","T1","Kup","K02","K02_8",2017-07-06,23,251,2,2,0.816326530612245,0.796812749003984,245
"956","T1","Kup","K03","K03_8",2017-07-06,23,301,7,7,2.42214532871972,2.32558139534884,289
"957","T1","Kup","K04","K04_8",2017-07-06,23,259,2,2,0.784313725490196,0.772200772200772,255
"958","T1","Kup","K05","K05_8",2017-07-06,23,231,2,2,0.896860986547085,0.865800865800866,223
"959","T1","Kup","K06","K06_8",2017-07-06,23,31,0,0,0,0,31
"960","T1","Kup","K07","K07_8",2017-07-06,23,295,40,40,13.745704467354,13.5593220338983,291
"961","T1","Kup","K08","K08_8",2017-07-06,23,288,28,28,9.72222222222222,9.72222222222222,288
"962","T1","Kup","K09","K09_8",2017-07-06,23,291,6,6,2.06185567010309,2.06185567010309,291
"963","T1","Kup","K10","K10_8",2017-07-06,23,234,1,1,0.442477876106195,0.427350427350427,226
"964","T1","Kup","K11","K11_8",2017-07-06,23,290,0,0,0,0,288
"965","T1","Kup","K12","K12_8",2017-07-06,23,293,2,2,0.684931506849315,0.68259385665529,292
"966","T1","Kup","K13","K13_8",2017-07-06,23,265,1,1,0.381679389312977,0.377358490566038,262
"967","T1","Kup","K14","K14_8",2017-07-06,23,278,3,3,1.09090909090909,1.07913669064748,275
"968","T1","Kup","K15","K15_8",2017-07-06,23,297,3,3,1.02389078498294,1.01010101010101,293
"969","T1","Kup","K16","K16_8",2017-07-06,23,279,51,51,18.2795698924731,18.2795698924731,279
"970","T2","Kup","K01","K01_12",2017-07-06,23,159,0,0,0,0,159
"971","T2","Kup","K02","K02_12",2017-07-06,23,214,0,0,0,0,214
"972","T2","Kup","K03","K03_12",2017-07-06,23,269,0,0,0,0,264
"973","T2","Kup","K04","K04_12",2017-07-06,23,230,0,0,0,0,230
"974","T2","Kup","K05","K05_12",2017-07-06,23,182,0,0,0,0,182
"975","T2","Kup","K06","K06_12",2017-07-06,23,43,0,0,0,0,43
"976","T2","Kup","K07","K07_12",2017-07-06,23,241,0,0,0,0,241
"977","T2","Kup","K08","K08_12",2017-07-06,23,270,0,0,0,0,268
"978","T2","Kup","K09","K09_12",2017-07-06,23,270,0,0,0,0,268
"979","T2","Kup","K10","K10_12",2017-07-06,23,209,0,0,0,0,205
"980","T2","Kup","K11","K11_12",2017-07-06,23,272,0,0,0,0,263
"981","T2","Kup","K12","K12_12",2017-07-06,23,290,0,0,0,0,283
"982","T2","Kup","K13","K13_12",2017-07-06,23,215,0,0,0,0,212
"983","T2","Kup","K14","K14_12",2017-07-06,23,282,0,0,0,0,281
"984","T2","Kup","K15","K15_12",2017-07-06,23,254,0,0,0,0,253
"985","T2","Kup","K16","K16_12",2017-07-06,23,237,0,0,0,0,237
"986","T3","Kup","K02","K02_16",2017-07-06,23,35,0,0,0,0,35
"987","T3","Kup","K04","K04_16",2017-07-06,23,122,0,0,0,0,119
"988","T3","Kup","K05","K05_16",2017-07-06,23,222,0,0,0,0,215
"989","T3","Kup","K07","K07_16",2017-07-06,23,172,0,0,0,0,152
"990","T3","Kup","K08","K08_16",2017-07-06,23,61,0,0,0,0,37
"991","T3","Kup","K16","K16_16",2017-07-06,23,34,0,0,0,0,34
"992","T1","Kup","K01","K01_8",2017-07-07,24,153,42,42,29.7872340425532,27.4509803921569,141
"993","T1","Kup","K02","K02_8",2017-07-07,24,245,48,48,20.1680672268908,19.5918367346939,238
"994","T1","Kup","K03","K03_8",2017-07-07,24,289,50,50,17.4825174825175,17.3010380622837,286
"995","T1","Kup","K04","K04_8",2017-07-07,24,255,160,160,64.7773279352227,62.7450980392157,247
"996","T1","Kup","K05","K05_8",2017-07-07,24,223,93,93,44.9275362318841,41.7040358744395,207
"997","T1","Kup","K06","K06_8",2017-07-07,24,31,21,21,67.741935483871,67.741935483871,31
"998","T1","Kup","K07","K07_8",2017-07-07,24,291,190,190,65.9722222222222,65.2920962199313,288
"999","T1","Kup","K08","K08_8",2017-07-07,24,288,119,119,41.3194444444444,41.3194444444444,288
"1000","T1","Kup","K09","K09_8",2017-07-07,24,291,27,27,9.34256055363322,9.27835051546392,289
"1001","T1","Kup","K10","K10_8",2017-07-07,24,226,96,96,42.8571428571429,42.4778761061947,224
"1002","T1","Kup","K11","K11_8",2017-07-07,24,288,72,72,25.9927797833935,25,277
"1003","T1","Kup","K12","K12_8",2017-07-07,24,292,128,128,44.7552447552448,43.8356164383562,286
