"","HG.checked","TreatmentTemp.C","TreatmentTank","Aquarium","Chamber.num","Location","Family","ID","Fertilization Date","Date","days.post.fert","FertilizationDate.hrs","Date.Time","days.hrs.post.fert","Initial.num.indiv(calc)","indiv.dead","fry.dead","eggs.dead","indiv.sampled","hatch.sampled","swim.sampled","dead.sampled","lost.fish","eyed","eye.sampled","%subsample.eyed","num.fry","% hatched","num.hatchlings","num.swimup","# eggs remaining","# organisms remaining","num.remaining (calc)","image.taken","Comments","General Notes","AP data recording notes"
"1129",NA,12,"T2",NA,NA,"Kup","K08","K08_12",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,246,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,243,100,0,243,NA,NA,243,NA,NA,NA,NA
"1130",NA,12,"T2",NA,NA,"Kup","K09","K09_12",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,203,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,191,100,0,191,NA,NA,191,NA,NA,NA,NA
"1131",NA,12,"T2",NA,NA,"Kup","K10","K10_12",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,181,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,177,100,0,177,NA,NA,177,NA,NA,NA,NA
"1132",NA,12,"T2",NA,NA,"Kup","K11","K11_12",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,181,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,172,100,0,172,NA,NA,172,NA,NA,NA,NA
"1133",NA,12,"T2",NA,NA,"Kup","K12","K12_12",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,227,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,224,100,0,224,NA,NA,224,NA,NA,NA,NA
"1134",NA,12,"T2",NA,NA,"Kup","K13","K13_12",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,181,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,178,100,0,178,NA,NA,178,NA,NA,NA,NA
"1135",NA,12,"T2",NA,NA,"Kup","K14","K14_12",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,226,21,21,0,NA,NA,NA,NA,NA,NA,NA,NA,205,100,0,205,NA,NA,205,NA,NA,NA,NA
"1136",NA,12,"T2",NA,NA,"Kup","K15","K15_12",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,210,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,203,100,0,203,NA,NA,203,NA,NA,NA,NA
"1137",NA,12,"T2",NA,NA,"Kup","K16","K16_12",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,215,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,211,100,0,211,NA,NA,211,NA,NA,NA,NA
"1138",NA,16,"T3",NA,NA,"Kup","K04","K04_16",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,51,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA
"1139",NA,16,"T3",NA,NA,"Kup","K05","K05_16",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,210,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,NA,NA,NA,NA
"1140",NA,16,"T3",NA,NA,"Kup","K07","K07_16",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,88,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA
"1141",NA,16,"T3",NA,NA,"Kup","K08","K08_16",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA
"1142",NA,16,"T3",NA,NA,"Kup","K16","K16_16",2017-06-13,2017-07-10,27,2017-06-13 16:00:00,2017-07-10,26.3333333333358,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA
"1143",NA,8,"T1",NA,NA,"Kup","K01","K01_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,102,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,101,"Yes",NA,NA,NA
"1144",NA,8,"T1",NA,NA,"Kup","K02","K02_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,206,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9,NA,205,"Yes",NA,NA,NA
"1145",NA,8,"T1",NA,NA,"Kup","K03","K03_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,271,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,269,"Yes",NA,NA,NA
"1146",NA,8,"T1",NA,NA,"Kup","K04","K04_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,235,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,NA,235,"Yes",NA,NA,NA
"1147",NA,8,"T1",NA,NA,"Kup","K05","K05_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,194,0,0,0,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,0,NA,13,NA,184,"Yes",NA,NA,NA
"1148",NA,8,"T1",NA,NA,"Kup","K06","K06_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,16,84.2105263157895,16,0,2,NA,19,"Yes",NA,NA,NA
"1149",NA,8,"T1",NA,NA,"Kup","K07","K07_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,273,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,22,NA,272,"Yes",NA,NA,NA
"1150",NA,8,"T1",NA,NA,"Kup","K08","K08_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,271,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,271,"Yes",NA,NA,NA
"1151",NA,8,"T1",NA,NA,"Kup","K09","K09_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,262,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,29,NA,257,"Yes",NA,NA,NA
"1152",NA,8,"T1",NA,NA,"Kup","K10","K10_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,202,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9,NA,197,"Yes",NA,NA,NA
"1153",NA,8,"T1",NA,NA,"Kup","K11","K11_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,257,5,5,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,243,"Yes",NA,NA,NA
"1154",NA,8,"T1",NA,NA,"Kup","K12","K12_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,252,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,NA,248,"Yes",NA,NA,NA
"1155",NA,8,"T1",NA,NA,"Kup","K13","K13_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,224,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,NA,218,"Yes",NA,NA,NA
"1156",NA,8,"T1",NA,NA,"Kup","K14","K14_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,247,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,245,"Yes",NA,NA,NA
"1157",NA,8,"T1",NA,NA,"Kup","K15","K15_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,261,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,260,"Yes",NA,NA,NA
"1158",NA,8,"T1",NA,NA,"Kup","K16","K16_8",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,223,1,1,0,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,212,"Yes",NA,NA,NA
"1159",NA,12,"T2","A3",NA,"Kup","K01","K01_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,145,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,143,100,0,143,NA,NA,143,"Yes",NA,NA,NA
"1160",NA,12,"T2",NA,NA,"Kup","K02","K02_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,188,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,186,98.936170212766,0,186,NA,NA,188,"Yes",NA,NA,NA
"1161",NA,12,"T2",NA,NA,"Kup","K03","K03_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,209,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,174,85.7142857142857,0,174,NA,NA,203,"Yes",NA,NA,NA
"1162",NA,12,"T2",NA,NA,"Kup","K04","K04_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,172,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,123,76.875,0,123,NA,NA,160,"Yes",NA,NA,NA
"1163",NA,12,"T2",NA,NA,"Kup","K05","K05_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,151,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,114,80.2816901408451,0,114,NA,NA,142,"Yes",NA,NA,NA
"1164",NA,12,"T2",NA,NA,"Kup","K06","K06_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,43,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,11,25.5813953488372,0,11,NA,NA,43,"Yes",NA,NA,NA
"1165",NA,12,"T2",NA,NA,"Kup","K07","K07_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,211,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,148,72.5490196078431,0,148,NA,NA,204,"Yes",NA,NA,NA
"1166",NA,12,"T2",NA,NA,"Kup","K08","K08_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,243,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,203,86.7521367521367,0,203,NA,NA,234,"Yes",NA,NA,NA
"1167",NA,12,"T2",NA,NA,"Kup","K09","K09_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,191,11,11,0,NA,NA,NA,NA,NA,NA,NA,NA,152,84.4444444444444,0,152,NA,NA,180,"Yes",NA,NA,NA
"1168",NA,12,"T2",NA,NA,"Kup","K10","K10_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,177,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,130,76.4705882352941,0,130,NA,NA,170,"Yes",NA,NA,NA
"1169",NA,12,"T2",NA,NA,"Kup","K11","K11_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,172,11,11,0,NA,NA,NA,NA,NA,NA,NA,NA,161,100,0,161,NA,NA,161,"Yes",NA,NA,"7/11 - T2 K11 - image: 1 mort, data binder: 11 morts; lifestage master: 11 morts"
"1170",NA,12,"T2",NA,NA,"Kup","K12","K12_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,224,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,167,74.8878923766816,0,167,NA,NA,223,"Yes",NA,NA,NA
"1171",NA,12,"T2",NA,NA,"Kup","K13","K13_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,178,19,19,0,NA,NA,NA,NA,NA,NA,NA,NA,119,74.8427672955975,0,119,NA,NA,159,"Yes",NA,NA,NA
"1172",NA,12,"T2",NA,NA,"Kup","K14","K14_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,205,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,172,86.4321608040201,0,172,NA,NA,199,"Yes","8 look bad",NA,NA
"1173",NA,12,"T2",NA,NA,"Kup","K15","K15_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,203,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,172,86,0,172,NA,NA,200,"Yes",NA,NA,NA
"1174",NA,12,"T2",NA,NA,"Kup","K16","K16_12",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,211,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,168,81.9512195121951,0,168,NA,NA,205,"Yes",NA,NA,NA
"1175",NA,16,"T3",NA,NA,"Kup","K02","K02_16",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,14.2857142857143,0,3,NA,NA,21,NA,NA,NA,NA
"1176",NA,16,"T3",NA,NA,"Kup","K04","K04_16",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,48,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,31,65.9574468085106,0,31,NA,NA,47,"Yes",NA,NA,NA
"1177",NA,16,"T3",NA,NA,"Kup","K05","K05_16",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,209,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,16,7.69230769230769,0,16,NA,NA,208,"Yes",NA,NA,NA
"1178",NA,16,"T3",NA,NA,"Kup","K07","K07_16",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,83,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,68,86.0759493670886,0,68,NA,NA,79,"Yes",NA,NA,NA
"1179",NA,16,"T3",NA,NA,"Kup","K08","K08_16",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,24,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,5,22.7272727272727,0,5,NA,NA,22,"Yes",NA,NA,NA
"1180",NA,16,"T3",NA,NA,"Kup","K16","K16_16",2017-06-13,2017-07-11,28,2017-06-13 16:00:00,2017-07-11,27.3333333333358,29,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,22,75.8620689655172,0,22,NA,NA,29,"Yes",NA,NA,NA
"1181",NA,8,"T1",NA,NA,"Kup","K01","K01_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,101,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,99,NA,NA,NA,NA
"1182",NA,8,"T1",NA,NA,"Kup","K02","K02_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,205,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,201,NA,NA,NA,NA
"1183",NA,8,"T1",NA,NA,"Kup","K03","K03_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,269,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,269,NA,NA,NA,NA
"1184",NA,8,"T1",NA,NA,"Kup","K04","K04_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,235,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,234,"Yes",NA,NA,NA
"1185",NA,8,"T1",NA,NA,"Kup","K05","K05_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,184,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,182,NA,NA,NA,NA
"1186",NA,8,"T1",NA,NA,"Kup","K06","K06_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,19,NA,NA,NA,NA
"1187",NA,8,"T1",NA,NA,"Kup","K07","K07_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,272,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,NA,272,"Yes",NA,NA,NA
"1188",NA,8,"T1",NA,NA,"Kup","K08","K08_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,271,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,270,NA,NA,NA,NA
"1189",NA,8,"T1",NA,NA,"Kup","K09","K09_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,257,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,254,NA,NA,NA,NA
"1190",NA,8,"T1",NA,NA,"Kup","K10","K10_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,197,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,196,NA,NA,NA,NA
"1191",NA,8,"T1",NA,NA,"Kup","K11","K11_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,243,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,237,NA,NA,NA,NA
"1192",NA,8,"T1",NA,NA,"Kup","K12","K12_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,248,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,246,NA,NA,NA,NA
"1193",NA,8,"T1",NA,NA,"Kup","K13","K13_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,218,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,216,NA,NA,NA,NA
"1194",NA,8,"T1",NA,NA,"Kup","K14","K14_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,245,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,242,NA,NA,NA,NA
"1195",NA,8,"T1",NA,NA,"Kup","K15","K15_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,260,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,257,NA,NA,NA,NA
"1196",NA,8,"T1",NA,NA,"Kup","K16","K16_8",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,212,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,212,NA,NA,NA,NA
"1197",NA,12,"T2","A3",NA,"Kup","K01","K01_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,143,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,142,100,0,142,NA,NA,142,NA,NA,NA,NA
"1198",NA,12,"T2",NA,NA,"Kup","K02","K02_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,188,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,185,100,0,185,NA,NA,185,NA,NA,NA,NA
"1199",NA,12,"T2",NA,NA,"Kup","K03","K03_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,203,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,201,100,0,201,NA,NA,201,NA,NA,NA,NA
"1200",NA,12,"T2",NA,NA,"Kup","K04","K04_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,160,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,153,100,0,153,NA,NA,153,NA,NA,NA,NA
"1201",NA,12,"T2",NA,NA,"Kup","K05","K05_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,142,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,130,100,0,130,NA,NA,130,NA,NA,NA,NA
"1202",NA,12,"T2",NA,NA,"Kup","K06","K06_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,43,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,43,100,0,43,NA,NA,43,NA,NA,NA,NA
"1203",NA,12,"T2",NA,NA,"Kup","K07","K07_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,204,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,196,100,0,196,NA,NA,196,NA,NA,NA,NA
"1204",NA,12,"T2",NA,NA,"Kup","K08","K08_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,234,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,229,100,0,229,NA,NA,229,NA,NA,NA,NA
"1205",NA,12,"T2",NA,NA,"Kup","K09","K09_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,180,11,11,0,NA,NA,NA,NA,NA,NA,NA,NA,169,100,0,169,NA,NA,169,NA,NA,NA,NA
"1206",NA,12,"T2",NA,NA,"Kup","K10","K10_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,170,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,169,100,0,169,NA,NA,169,NA,NA,NA,NA
"1207",NA,12,"T2",NA,NA,"Kup","K11","K11_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,161,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,157,100,0,157,NA,NA,157,NA,NA,NA,NA
"1208",NA,12,"T2",NA,NA,"Kup","K12","K12_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,223,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,219,100,0,219,NA,NA,219,NA,NA,NA,NA
"1209",NA,12,"T2",NA,NA,"Kup","K13","K13_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,159,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,139,100,0,139,NA,NA,139,NA,NA,NA,NA
"1210",NA,12,"T2",NA,NA,"Kup","K14","K14_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,199,15,15,0,NA,NA,NA,NA,NA,NA,NA,NA,184,100,0,184,NA,NA,184,NA,NA,NA,NA
"1211",NA,12,"T2",NA,NA,"Kup","K15","K15_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,200,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,191,100,0,191,NA,NA,191,NA,NA,NA,NA
"1212",NA,12,"T2",NA,NA,"Kup","K16","K16_12",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,205,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,201,100,0,201,NA,NA,201,NA,NA,NA,NA
"1213",NA,16,"T3",NA,NA,"Kup","K02","K02_16",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,21,100,0,21,NA,NA,21,NA,NA,NA,NA
"1214",NA,16,"T3",NA,NA,"Kup","K04","K04_16",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,47,15,15,0,NA,NA,NA,NA,NA,NA,NA,NA,32,100,0,32,NA,NA,32,NA,NA,NA,NA
"1215",NA,16,"T3",NA,NA,"Kup","K05","K05_16",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,208,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,207,100,0,207,NA,NA,207,NA,NA,NA,NA
"1216",NA,16,"T3",NA,NA,"Kup","K07","K07_16",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,79,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,73,100,0,73,NA,NA,73,NA,NA,NA,NA
"1217",NA,16,"T3",NA,NA,"Kup","K08","K08_16",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,22,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,22,100,0,22,NA,NA,22,NA,NA,NA,NA
"1218",NA,16,"T3",NA,NA,"Kup","K16","K16_16",2017-06-13,2017-07-12,29,2017-06-13 16:00:00,2017-07-12,28.3333333333358,29,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,28,100,0,28,NA,NA,28,NA,NA,NA,NA
"1219",NA,8,"T1",NA,NA,"Kup","K01","K01_8",2017-06-13,2017-07-13,30,2017-06-13 16:00:00,2017-07-13,29.3333333333358,99,0,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,89,NA,NA,NA,NA
"1220",NA,8,"T1",NA,NA,"Kup","K02","K02_8",2017-06-13,2017-07-13,30,2017-06-13 16:00:00,2017-07-13,29.3333333333358,201,1,1,0,NA,10,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,190,NA,NA,NA,NA
"1221",NA,8,"T1",NA,NA,"Kup","K03","K03_8",2017-06-13,2017-07-13,30,2017-06-13 16:00:00,2017-07-13,29.3333333333358,269,0,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,259,NA,NA,NA,NA
"1222",NA,8,"T1",NA,NA,"Kup","K04","K04_8",2017-06-13,2017-07-13,30,2017-06-13 16:00:00,2017-07-13,29.3333333333358,234,1,0,1,NA,9,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,224,NA,NA,NA,NA
"1223",NA,8,"T1",NA,NA,"Kup","K05","K05_8",2017-06-13,2017-07-13,30,2017-06-13 16:00:00,2017-07-13,29.3333333333358,182,2,2,0,NA,10,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,170,NA,NA,NA,NA
"1224",NA,8,"T1",NA,NA,"Kup","K06","K06_8",2017-06-13,2017-07-13,30,2017-06-13 16:00:00,2017-07-13,29.3333333333358,19,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,18,NA,NA,NA,NA
"1225",NA,8,"T1",NA,NA,"Kup","K07","K07_8",2017-06-13,2017-07-13,30,2017-06-13 16:00:00,2017-07-13,29.3333333333358,272,1,1,0,NA,10,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,261,NA,NA,NA,NA
"1226",NA,8,"T1",NA,NA,"Kup","K08","K08_8",2017-06-13,2017-07-13,30,2017-06-13 16:00:00,2017-07-13,29.3333333333358,270,1,0,1,NA,10,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,259,NA,NA,NA,NA
