TreatmentTemp.C,TreatmentTank,Aquarium,Chamber.num,Location,Family,ID,Fertilization.Date,Date,days.post.fert,Initial.num.indiv.calc.,num.remaining..calc.
12,T2,A4,15,Kup,K15,T2-A4-K15,6/13/17,7/6/17,23,254,253
12,T2,A4,16,Kup,K16,T2-A4-K16,6/13/17,7/6/17,23,237,237
12,T2,A1,1,Oks 3,O1,T2-A1-O1,6/14/17,7/6/17,22,210,205
12,T2,A1,2,Oks 3,O2,T2-A1-O2,6/14/17,7/6/17,22,220,216
12,T2,A3,12,Oks 3,O4,T2-A3-O4,6/14/17,7/6/17,22,93,92
12,T2,A2,6,Oks 3,O5,T2-A2-O5,6/14/17,7/6/17,22,3,3
12,T2,A1,1,Oks 3,O6,T2-A1-O6,6/14/17,7/6/17,22,105,104
16,T3,A1,1,Kup,K02,T3-A1-K02,6/13/17,7/6/17,23,35,35
16,T3,A1,2,Kup,K04,T3-A1-K04,6/13/17,7/6/17,23,122,119
16,T3,A2,5,Kup,K05,T3-A2-K05,6/13/17,7/6/17,23,222,215
16,T3,A2,7,Kup,K07,T3-A2-K07,6/13/17,7/6/17,23,172,152
16,T3,A2,8,Kup,K08,T3-A2-K08,6/13/17,7/6/17,23,61,37
16,T3,A4,16,Kup,K16,T3-A4-K16,6/13/17,7/6/17,23,34,34
16,T3,A1,1,Oks 3,O1,T3-A1-O1,6/14/17,7/6/17,22,16,16
16,T3,A1,2,Oks 3,O2,T3-A1-O2,6/14/17,7/6/17,22,180,174
16,T3,A2,6,Oks 3,O6,T3-A2-O6,6/14/17,7/6/17,22,76,73
8,T1,A1,1,Kup,K01,T1-A1-K01,6/13/17,7/7/17,24,153,141
8,T1,A1,2,Kup,K02,T1-A1-K02,6/13/17,7/7/17,24,245,238
8,T1,A1,3,Kup,K03,T1-A1-K03,6/13/17,7/7/17,24,289,286
8,T1,A1,4,Kup,K04,T1-A1-K04,6/13/17,7/7/17,24,255,247
8,T1,A2,5,Kup,K05,T1-A2-K05,6/13/17,7/7/17,24,223,207
8,T1,A2,6,Kup,K06,T1-A2-K06,6/13/17,7/7/17,24,31,31
8,T1,A2,7,Kup,K07,T1-A2-K07,6/13/17,7/7/17,24,291,288
8,T1,A2,8,Kup,K08,T1-A2-K08,6/13/17,7/7/17,24,288,288
8,T1,A3,9,Kup,K09,T1-A3-K09,6/13/17,7/7/17,24,291,289
8,T1,A3,10,Kup,K10,T1-A3-K10,6/13/17,7/7/17,24,226,224
8,T1,A3,11,Kup,K11,T1-A3-K11,6/13/17,7/7/17,24,288,277
8,T1,A3,12,Kup,K12,T1-A3-K12,6/13/17,7/7/17,24,292,286
8,T1,A4,13,Kup,K13,T1-A4-K13,6/13/17,7/7/17,24,262,252
8,T1,A4,14,Kup,K14,T1-A4-K14,6/13/17,7/7/17,24,275,269
8,T1,A4,15,Kup,K15,T1-A4-K15,6/13/17,7/7/17,24,293,286
8,T1,A4,16,Kup,K16,T1-A4-K16,6/13/17,7/7/17,24,279,278
8,T1,A1,1,Oks 3,O1,T1-A1-O1,6/14/17,7/7/17,23,248,240
8,T1,A1,2,Oks 3,O2,T1-A1-O2,6/14/17,7/7/17,23,227,216
8,T1,A3,12,Oks 3,O4,T1-A3-O4,6/14/17,7/7/17,23,153,134
8,T1,A2,5,Oks 3,O5,T1-A2-O5,6/14/17,7/7/17,23,19,18
8,T1,A2,6,Oks 3,O6,T1-A2-O6,6/14/17,7/7/17,23,47,47
12,T2,A1,1,Kup,K01,T2-A1-K01,6/13/17,7/7/17,24,159,158
12,T2,A1,2,Kup,K02,T2-A1-K02,6/13/17,7/7/17,24,214,210
12,T2,A1,3,Kup,K03,T2-A1-K03,6/13/17,7/7/17,24,264,254
12,T2,A1,4,Kup,K04,T2-A1-K04,6/13/17,7/7/17,24,230,227
12,T2,A2,5,Kup,K05,T2-A2-K05,6/13/17,7/7/17,24,182,181
12,T2,A2,6,Kup,K06,T2-A2-K06,6/13/17,7/7/17,24,43,43
12,T2,A2,7,Kup,K07,T2-A2-K07,6/13/17,7/7/17,24,241,238
12,T2,A2,8,Kup,K08,T2-A2-K08,6/13/17,7/7/17,24,268,266
12,T2,A3,9,Kup,K09,T2-A3-K09,6/13/17,7/7/17,24,268,263
12,T2,A3,10,Kup,K10,T2-A3-K10,6/13/17,7/7/17,24,205,199
12,T2,A3,11,Kup,K11,T2-A3-K11,6/13/17,7/7/17,24,263,245
12,T2,A3,12,Kup,K12,T2-A3-K12,6/13/17,7/7/17,24,283,281
12,T2,A4,13,Kup,K13,T2-A4-K13,6/13/17,7/7/17,24,212,210
12,T2,A4,14,Kup,K14,T2-A4-K14,6/13/17,7/7/17,24,281,277
12,T2,A4,15,Kup,K15,T2-A4-K15,6/13/17,7/7/17,24,253,250
12,T2,A4,16,Kup,K16,T2-A4-K16,6/13/17,7/7/17,24,237,234
12,T2,A1,1,Oks 3,O1,T2-A1-O1,6/14/17,7/7/17,23,205,199
12,T2,A1,2,Oks 3,O2,T2-A1-O2,6/14/17,7/7/17,23,216,216
12,T2,A3,12,Oks 3,O4,T2-A3-O4,6/14/17,7/7/17,23,92,92
12,T2,A2,5,Oks 3,O5,T2-A2-O5,6/14/17,7/7/17,23,-2,-2
12,T2,A2,6,Oks 3,O6,T2-A2-O6,6/14/17,7/7/17,23,104,103
16,T3,A1,1,Kup,K02,T3-A1-K02,6/13/17,7/7/17,24,35,34
16,T3,A1,2,Kup,K04,T3-A1-K04,6/13/17,7/7/17,24,119,109
16,T3,A2,7,Kup,K05,T3-A2-K05,6/13/17,7/7/17,24,215,214
16,T3,A2,8,Kup,K07,T3-A2-K07,6/13/17,7/7/17,24,152,136
16,T3,A4,16,Kup,K08,T3-A4-K08,6/13/17,7/7/17,24,37,29
16,T3,A1,1,Kup,K16,T3-A1-K16,6/13/17,7/7/17,24,34,31
16,T3,A1,2,Oks 3,O1,T3-A1-O1,6/14/17,7/7/17,23,16,16
16,T3,A2,6,Oks 3,O2,T3-A2-O2,6/14/17,7/7/17,23,174,162
8,T1,,,Kup,K01,T1--K01,6/13/17,7/8/17,25,141,128
8,T1,,,Kup,K02,T1--K02,6/13/17,7/8/17,25,238,220
8,T1,,,Kup,K03,T1--K03,6/13/17,7/8/17,25,286,274
8,T1,,,Kup,K04,T1--K04,6/13/17,7/8/17,25,247,236
8,T1,,,Kup,K05,T1--K05,6/13/17,7/8/17,25,207,195
8,T1,,,Kup,K06,T1--K06,6/13/17,7/8/17,25,31,25
8,T1,,,Kup,K07,T1--K07,6/13/17,7/8/17,25,288,278
8,T1,,,Kup,K08,T1--K08,6/13/17,7/8/17,25,288,276
8,T1,,,Kup,K09,T1--K09,6/13/17,7/8/17,25,289,279
8,T1,,,Kup,K10,T1--K10,6/13/17,7/8/17,25,224,206
8,T1,,,Kup,K11,T1--K11,6/13/17,7/8/17,25,277,264
8,T1,,,Kup,K12,T1--K12,6/13/17,7/8/17,25,286,267
8,T1,,,Kup,K13,T1--K13,6/13/17,7/8/17,25,252,242
8,T1,,,Kup,K14,T1--K14,6/13/17,7/8/17,25,269,258
8,T1,,,Kup,K15,T1--K15,6/13/17,7/8/17,25,286,273
8,T1,,,Kup,K16,T1--K16,6/13/17,7/8/17,25,278,260
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/8/17,24,240,237
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/8/17,24,216,208
8,T1,A3,12,Oks 3,O4,T1-A3-O4,6/14/17,7/8/17,24,134,122
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/8/17,24,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/8/17,24,47,45
12,T2,A3,,Kup,K01,T2-A3-K01,6/13/17,7/8/17,25,158,147
12,T2,,,Kup,K02,T2--K02,6/13/17,7/8/17,25,210,194
12,T2,,,Kup,K03,T2--K03,6/13/17,7/8/17,25,254,218
12,T2,,,Kup,K04,T2--K04,6/13/17,7/8/17,25,227,198
12,T2,,,Kup,K05,T2--K05,6/13/17,7/8/17,25,181,166
12,T2,,,Kup,K06,T2--K06,6/13/17,7/8/17,25,43,43
12,T2,,,Kup,K07,T2--K07,6/13/17,7/8/17,25,238,218
12,T2,,,Kup,K08,T2--K08,6/13/17,7/8/17,25,266,247
12,T2,,,Kup,K09,T2--K09,6/13/17,7/8/17,25,263,214
12,T2,,,Kup,K10,T2--K10,6/13/17,7/8/17,25,199,181
12,T2,,,Kup,K11,T2--K11,6/13/17,7/8/17,25,245,191
12,T2,,,Kup,K12,T2--K12,6/13/17,7/8/17,25,281,236
12,T2,,,Kup,K13,T2--K13,6/13/17,7/8/17,25,210,192
12,T2,,,Kup,K14,T2--K14,6/13/17,7/8/17,25,277,240
12,T2,,,Kup,K15,T2--K15,6/13/17,7/8/17,25,250,224
12,T2,,,Kup,K16,T2--K16,6/13/17,7/8/17,25,234,218
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/8/17,24,199,169
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/8/17,24,216,203
12,T2,A3,12,Oks 3,O4,T2-A3-O4,6/14/17,7/8/17,24,92,76
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/8/17,24,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/8/17,24,103,93
16,T3,,,Kup,K02,T3--K02,6/13/17,7/8/17,25,34,32
16,T3,,,Kup,K04,T3--K04,6/13/17,7/8/17,25,109,78
16,T3,,,Kup,K05,T3--K05,6/13/17,7/8/17,25,214,211
16,T3,,,Kup,K07,T3--K07,6/13/17,7/8/17,25,136,106
16,T3,,,Kup,K08,T3--K08,6/13/17,7/8/17,25,29,27
16,T3,,,Kup,K16,T3--K16,6/13/17,7/8/17,25,31,29
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/8/17,24,16,23
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/8/17,24,162,141
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/8/17,24,73,63
8,T1,,,Kup,K01,T1--K01,6/13/17,7/9/17,26,128,126
8,T1,,,Kup,K02,T1--K02,6/13/17,7/9/17,26,220,220
8,T1,,,Kup,K03,T1--K03,6/13/17,7/9/17,26,274,271
8,T1,,,Kup,K04,T1--K04,6/13/17,7/9/17,26,236,235
8,T1,,,Kup,K05,T1--K05,6/13/17,7/9/17,26,195,195
8,T1,,,Kup,K06,T1--K06,6/13/17,7/9/17,26,25,23
8,T1,,,Kup,K07,T1--K07,6/13/17,7/9/17,26,278,276
8,T1,,,Kup,K08,T1--K08,6/13/17,7/9/17,26,276,274
8,T1,,,Kup,K09,T1--K09,6/13/17,7/9/17,26,279,272
8,T1,,,Kup,K10,T1--K10,6/13/17,7/9/17,26,206,203
8,T1,,,Kup,K11,T1--K11,6/13/17,7/9/17,26,264,259
8,T1,,,Kup,K12,T1--K12,6/13/17,7/9/17,26,267,263
8,T1,,,Kup,K13,T1--K13,6/13/17,7/9/17,26,242,237
8,T1,,,Kup,K14,T1--K14,6/13/17,7/9/17,26,258,258
8,T1,,,Kup,K15,T1--K15,6/13/17,7/9/17,26,273,272
8,T1,,,Kup,K16,T1--K16,6/13/17,7/9/17,26,260,225
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/9/17,25,237,227
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/9/17,25,208,197
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/9/17,25,122,112
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/9/17,25,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/9/17,25,45,40
12,T2,A3,,Kup,K01,T2-A3-K01,6/13/17,7/9/17,26,147,146
12,T2,,,Kup,K02,T2--K02,6/13/17,7/9/17,26,194,193
12,T2,,,Kup,K03,T2--K03,6/13/17,7/9/17,26,218,213
12,T2,,,Kup,K04,T2--K04,6/13/17,7/9/17,26,198,182
12,T2,,,Kup,K05,T2--K05,6/13/17,7/9/17,26,166,159
12,T2,,,Kup,K06,T2--K06,6/13/17,7/9/17,26,43,43
12,T2,,,Kup,K07,T2--K07,6/13/17,7/9/17,26,218,213
12,T2,,,Kup,K08,T2--K08,6/13/17,7/9/17,26,247,246
12,T2,,,Kup,K09,T2--K09,6/13/17,7/9/17,26,214,203
12,T2,,,Kup,K10,T2--K10,6/13/17,7/9/17,26,181,181
12,T2,,,Kup,K11,T2--K11,6/13/17,7/9/17,26,191,181
12,T2,,,Kup,K12,T2--K12,6/13/17,7/9/17,26,236,227
12,T2,,,Kup,K13,T2--K13,6/13/17,7/9/17,26,192,181
12,T2,,,Kup,K14,T2--K14,6/13/17,7/9/17,26,240,226
12,T2,,,Kup,K15,T2--K15,6/13/17,7/9/17,26,224,210
12,T2,,,Kup,K16,T2--K16,6/13/17,7/9/17,26,218,215
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/9/17,25,169,148
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/9/17,25,203,199
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/9/17,25,76,73
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/9/17,25,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/9/17,25,93,93
16,T3,,,Kup,K02,T3--K02,6/13/17,7/9/17,26,32,31
16,T3,,,Kup,K04,T3--K04,6/13/17,7/9/17,26,78,41
16,T3,,,Kup,K05,T3--K05,6/13/17,7/9/17,26,211,210
16,T3,,,Kup,K07,T3--K07,6/13/17,7/9/17,26,106,88
16,T3,,,Kup,K08,T3--K08,6/13/17,7/9/17,26,27,24
16,T3,,,Kup,K16,T3--K16,6/13/17,7/9/17,26,29,29
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/9/17,25,23,20
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/9/17,25,141,131
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/9/17,25,63,60
8,T1,,,Kup,K01,T1--K01,6/13/17,7/10/17,27,126,102
8,T1,,,Kup,K02,T1--K02,6/13/17,7/10/17,27,220,206
8,T1,,,Kup,K03,T1--K03,6/13/17,7/10/17,27,271,271
8,T1,,,Kup,K04,T1--K04,6/13/17,7/10/17,27,235,235
8,T1,,,Kup,K05,T1--K05,6/13/17,7/10/17,27,195,194
8,T1,,,Kup,K06,T1--K06,6/13/17,7/10/17,27,23,19
8,T1,,,Kup,K07,T1--K07,6/13/17,7/10/17,27,276,273
8,T1,,,Kup,K08,T1--K08,6/13/17,7/10/17,27,274,271
8,T1,,,Kup,K09,T1--K09,6/13/17,7/10/17,27,272,262
8,T1,,,Kup,K10,T1--K10,6/13/17,7/10/17,27,203,202
8,T1,,,Kup,K11,T1--K11,6/13/17,7/10/17,27,259,257
8,T1,,,Kup,K12,T1--K12,6/13/17,7/10/17,27,263,252
8,T1,,,Kup,K13,T1--K13,6/13/17,7/10/17,27,237,224
8,T1,,,Kup,K14,T1--K14,6/13/17,7/10/17,27,258,247
8,T1,,,Kup,K15,T1--K15,6/13/17,7/10/17,27,272,261
8,T1,,,Kup,K16,T1--K16,6/13/17,7/10/17,27,225,223
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/10/17,26,227,227
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/10/17,26,197,196
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/10/17,26,112,107
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/10/17,26,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/10/17,26,40,40
12,T2,A3,,Kup,K01,T2-A3-K01,6/13/17,7/10/17,27,146,145
12,T2,,,Kup,K02,T2--K02,6/13/17,7/10/17,27,193,188
12,T2,,,Kup,K03,T2--K03,6/13/17,7/10/17,27,213,209
12,T2,,,Kup,K04,T2--K04,6/13/17,7/10/17,27,182,172
12,T2,,,Kup,K05,T2--K05,6/13/17,7/10/17,27,159,151
12,T2,,,Kup,K06,T2--K06,6/13/17,7/10/17,27,43,43
12,T2,,,Kup,K07,T2--K07,6/13/17,7/10/17,27,213,211
12,T2,,,Kup,K08,T2--K08,6/13/17,7/10/17,27,246,243
12,T2,,,Kup,K09,T2--K09,6/13/17,7/10/17,27,203,191
12,T2,,,Kup,K10,T2--K10,6/13/17,7/10/17,27,181,177
12,T2,,,Kup,K11,T2--K11,6/13/17,7/10/17,27,181,172
12,T2,,,Kup,K12,T2--K12,6/13/17,7/10/17,27,227,224
12,T2,,,Kup,K13,T2--K13,6/13/17,7/10/17,27,181,178
12,T2,,,Kup,K14,T2--K14,6/13/17,7/10/17,27,226,205
12,T2,,,Kup,K15,T2--K15,6/13/17,7/10/17,27,210,203
12,T2,,,Kup,K16,T2--K16,6/13/17,7/10/17,27,215,211
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/10/17,26,148,141
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/10/17,26,199,192
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/10/17,26,73,69
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/10/17,26,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/10/17,26,93,93
16,T3,,,Kup,K04,T3--K04,6/13/17,7/10/17,27,51,48
16,T3,,,Kup,K05,T3--K05,6/13/17,7/10/17,27,210,209
16,T3,,,Kup,K07,T3--K07,6/13/17,7/10/17,27,88,83
16,T3,,,Kup,K08,T3--K08,6/13/17,7/10/17,27,24,24
16,T3,,,Kup,K16,T3--K16,6/13/17,7/10/17,27,29,29
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/10/17,26,20,18
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/10/17,26,131,116
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/10/17,26,60,56
8,T1,,,Kup,K01,T1--K01,6/13/17,7/11/17,28,102,101
8,T1,,,Kup,K02,T1--K02,6/13/17,7/11/17,28,206,205
8,T1,,,Kup,K03,T1--K03,6/13/17,7/11/17,28,271,269
8,T1,,,Kup,K04,T1--K04,6/13/17,7/11/17,28,235,235
8,T1,,,Kup,K05,T1--K05,6/13/17,7/11/17,28,194,184
8,T1,,,Kup,K06,T1--K06,6/13/17,7/11/17,28,19,19
8,T1,,,Kup,K07,T1--K07,6/13/17,7/11/17,28,273,272
8,T1,,,Kup,K08,T1--K08,6/13/17,7/11/17,28,271,271
8,T1,,,Kup,K09,T1--K09,6/13/17,7/11/17,28,262,257
8,T1,,,Kup,K10,T1--K10,6/13/17,7/11/17,28,202,197
8,T1,,,Kup,K11,T1--K11,6/13/17,7/11/17,28,257,243
8,T1,,,Kup,K12,T1--K12,6/13/17,7/11/17,28,252,248
8,T1,,,Kup,K13,T1--K13,6/13/17,7/11/17,28,224,218
8,T1,,,Kup,K14,T1--K14,6/13/17,7/11/17,28,247,245
8,T1,,,Kup,K15,T1--K15,6/13/17,7/11/17,28,261,260
8,T1,,,Kup,K16,T1--K16,6/13/17,7/11/17,28,223,212
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/11/17,27,227,226
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/11/17,27,196,194
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/11/17,27,107,107
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/11/17,27,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/11/17,27,40,40
12,T2,A3,,Kup,K01,T2-A3-K01,6/13/17,7/11/17,28,145,143
12,T2,,,Kup,K02,T2--K02,6/13/17,7/11/17,28,188,188
12,T2,,,Kup,K03,T2--K03,6/13/17,7/11/17,28,209,203
12,T2,,,Kup,K04,T2--K04,6/13/17,7/11/17,28,172,160
12,T2,,,Kup,K05,T2--K05,6/13/17,7/11/17,28,151,142
12,T2,,,Kup,K06,T2--K06,6/13/17,7/11/17,28,43,43
12,T2,,,Kup,K07,T2--K07,6/13/17,7/11/17,28,211,204
12,T2,,,Kup,K08,T2--K08,6/13/17,7/11/17,28,243,234
12,T2,,,Kup,K09,T2--K09,6/13/17,7/11/17,28,191,180
12,T2,,,Kup,K10,T2--K10,6/13/17,7/11/17,28,177,170
12,T2,,,Kup,K11,T2--K11,6/13/17,7/11/17,28,172,161
12,T2,,,Kup,K12,T2--K12,6/13/17,7/11/17,28,224,223
12,T2,,,Kup,K13,T2--K13,6/13/17,7/11/17,28,178,159
12,T2,,,Kup,K14,T2--K14,6/13/17,7/11/17,28,205,199
12,T2,,,Kup,K15,T2--K15,6/13/17,7/11/17,28,203,200
12,T2,,,Kup,K16,T2--K16,6/13/17,7/11/17,28,211,205
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/11/17,27,141,141
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/11/17,27,192,178
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/11/17,27,69,64
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/11/17,27,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/11/17,27,93,92
16,T3,,,Kup,K02,T3--K02,6/13/17,7/11/17,28,21,21
16,T3,,,Kup,K04,T3--K04,6/13/17,7/11/17,28,48,47
16,T3,,,Kup,K05,T3--K05,6/13/17,7/11/17,28,209,208
16,T3,,,Kup,K07,T3--K07,6/13/17,7/11/17,28,83,79
16,T3,,,Kup,K08,T3--K08,6/13/17,7/11/17,28,24,22
16,T3,,,Kup,K16,T3--K16,6/13/17,7/11/17,28,29,29
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/11/17,27,18,16
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/11/17,27,116,114
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/11/17,27,56,50
8,T1,,,Kup,K01,T1--K01,6/13/17,7/12/17,29,101,99
8,T1,,,Kup,K02,T1--K02,6/13/17,7/12/17,29,205,201
8,T1,,,Kup,K03,T1--K03,6/13/17,7/12/17,29,269,269
8,T1,,,Kup,K04,T1--K04,6/13/17,7/12/17,29,235,234
8,T1,,,Kup,K05,T1--K05,6/13/17,7/12/17,29,184,182
8,T1,,,Kup,K06,T1--K06,6/13/17,7/12/17,29,19,19
8,T1,,,Kup,K07,T1--K07,6/13/17,7/12/17,29,272,272
8,T1,,,Kup,K08,T1--K08,6/13/17,7/12/17,29,271,270
8,T1,,,Kup,K09,T1--K09,6/13/17,7/12/17,29,257,254
8,T1,,,Kup,K10,T1--K10,6/13/17,7/12/17,29,197,196
8,T1,,,Kup,K11,T1--K11,6/13/17,7/12/17,29,243,237
8,T1,,,Kup,K12,T1--K12,6/13/17,7/12/17,29,248,246
8,T1,,,Kup,K13,T1--K13,6/13/17,7/12/17,29,218,216
8,T1,,,Kup,K14,T1--K14,6/13/17,7/12/17,29,245,242
8,T1,,,Kup,K15,T1--K15,6/13/17,7/12/17,29,260,257
8,T1,,,Kup,K16,T1--K16,6/13/17,7/12/17,29,212,212
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/12/17,28,226,226
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/12/17,28,194,192
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/12/17,28,107,105
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/12/17,28,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/12/17,28,40,40
12,T2,A3,,Kup,K01,T2-A3-K01,6/13/17,7/12/17,29,143,142
12,T2,,,Kup,K02,T2--K02,6/13/17,7/12/17,29,188,185
12,T2,,,Kup,K03,T2--K03,6/13/17,7/12/17,29,203,201
12,T2,,,Kup,K04,T2--K04,6/13/17,7/12/17,29,160,153
12,T2,,,Kup,K05,T2--K05,6/13/17,7/12/17,29,142,130
12,T2,,,Kup,K06,T2--K06,6/13/17,7/12/17,29,43,43
12,T2,,,Kup,K07,T2--K07,6/13/17,7/12/17,29,204,196
12,T2,,,Kup,K08,T2--K08,6/13/17,7/12/17,29,234,229
12,T2,,,Kup,K09,T2--K09,6/13/17,7/12/17,29,180,169
12,T2,,,Kup,K10,T2--K10,6/13/17,7/12/17,29,170,169
12,T2,,,Kup,K11,T2--K11,6/13/17,7/12/17,29,161,157
12,T2,,,Kup,K12,T2--K12,6/13/17,7/12/17,29,223,219
12,T2,,,Kup,K13,T2--K13,6/13/17,7/12/17,29,159,139
12,T2,,,Kup,K14,T2--K14,6/13/17,7/12/17,29,199,184
12,T2,,,Kup,K15,T2--K15,6/13/17,7/12/17,29,200,191
12,T2,,,Kup,K16,T2--K16,6/13/17,7/12/17,29,205,201
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/12/17,28,141,137
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/12/17,28,178,173
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/12/17,28,64,64
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/12/17,28,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/12/17,28,92,92
16,T3,,,Kup,K02,T3--K02,6/13/17,7/12/17,29,21,21
16,T3,,,Kup,K04,T3--K04,6/13/17,7/12/17,29,47,32
16,T3,,,Kup,K05,T3--K05,6/13/17,7/12/17,29,208,207
16,T3,,,Kup,K07,T3--K07,6/13/17,7/12/17,29,79,73
16,T3,,,Kup,K08,T3--K08,6/13/17,7/12/17,29,22,22
16,T3,,,Kup,K16,T3--K16,6/13/17,7/12/17,29,29,28
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/12/17,28,16,11
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/12/17,28,114,96
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/12/17,28,50,46
8,T1,,,Kup,K01,T1--K01,6/13/17,7/13/17,30,99,89
8,T1,,,Kup,K02,T1--K02,6/13/17,7/13/17,30,201,190
8,T1,,,Kup,K03,T1--K03,6/13/17,7/13/17,30,269,259
8,T1,,,Kup,K04,T1--K04,6/13/17,7/13/17,30,234,224
8,T1,,,Kup,K05,T1--K05,6/13/17,7/13/17,30,182,170
8,T1,,,Kup,K06,T1--K06,6/13/17,7/13/17,30,19,18
8,T1,,,Kup,K07,T1--K07,6/13/17,7/13/17,30,272,261
8,T1,,,Kup,K08,T1--K08,6/13/17,7/13/17,30,270,259
8,T1,,,Kup,K09,T1--K09,6/13/17,7/13/17,30,254,250
8,T1,,,Kup,K10,T1--K10,6/13/17,7/13/17,30,196,193
8,T1,,,Kup,K11,T1--K11,6/13/17,7/13/17,30,237,224
8,T1,,,Kup,K12,T1--K12,6/13/17,7/13/17,30,246,236
8,T1,,,Kup,K13,T1--K13,6/13/17,7/13/17,30,216,204
8,T1,,,Kup,K14,T1--K14,6/13/17,7/13/17,30,242,229
8,T1,,,Kup,K15,T1--K15,6/13/17,7/13/17,30,257,256
8,T1,,,Kup,K16,T1--K16,6/13/17,7/13/17,30,212,202
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/13/17,29,226,223
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/13/17,29,192,190
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/13/17,29,105,102
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/13/17,29,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/13/17,29,40,40
12,T2,,,Kup,K01,T2--K01,6/13/17,7/13/17,30,142,140
12,T2,,,Kup,K02,T2--K02,6/13/17,7/13/17,30,185,181
12,T2,,,Kup,K03,T2--K03,6/13/17,7/13/17,30,201,198
12,T2,,,Kup,K04,T2--K04,6/13/17,7/13/17,30,153,150
12,T2,,,Kup,K05,T2--K05,6/13/17,7/13/17,30,130,129
12,T2,,,Kup,K06,T2--K06,6/13/17,7/13/17,30,43,43
12,T2,,,Kup,K07,T2--K07,6/13/17,7/13/17,30,196,193
12,T2,,,Kup,K08,T2--K08,6/13/17,7/13/17,30,229,218
