"","tank_aq","Date","temp_C","minimum","maximum","n","v","se","na.rm"
"425","T2_A3",2017-07-17,11.609375,11.375,11.75,16,0.0122395833333333,0.0276581625986495,1
"426","T2_A3",2017-07-30,11.9130434782609,11.75,12.125,23,0.02050395256917,0.0298575986753718,1
"427","T2_A3",2017-07-31,11.4722222222222,10.625,11.875,144,0.100184537684538,0.0263766176023883,1
"428","T2_A3",2017-08-01,11.2847222222222,10.625,11.75,144,0.080735236985237,0.0236782889574613,1
"429","T2_A3",2017-08-02,11.5529513888889,11,11.75,144,0.0401179766414141,0.0166912270372738,1
"430","T2_A3",2017-08-03,11.5538194444444,11,11.75,144,0.0462527923465423,0.0179220519709934,1
"431","T2_A3",2017-08-04,11.5017361111111,11,11.75,144,0.0395511606449106,0.0165728946720807,1
"432","T2_A3",2017-08-05,11.4626736111111,10.875,11.875,144,0.0644842353826729,0.0211614552939407,1
"433","T2_A3",2017-08-06,11.4383680555556,10.875,11.875,144,0.0808558845668221,0.0236959743074791,1
"434","T2_A3",2017-08-07,11.4696180555556,10.875,11.875,144,0.0649577202311577,0.0212390037285895,1
"435","T2_A3",2017-08-08,11.5355902777778,11,12.25,144,0.0707305931915307,0.0221626865461114,1
"436","T2_A3",2017-08-09,11.5147569444444,11,11.75,144,0.0431592062451437,0.0173123282673279,1
"437","T2_A3",2017-08-10,11.4583333333333,11,11.75,144,0.0354020979020979,0.015679537687633,1
"438","T2_A3",2017-08-11,11.5,10.875,11.75,144,0.0463286713286713,0.0179367467570595,1
"439","T2_A3",2017-08-12,11.4878472222222,10.875,11.75,144,0.0564509275446775,0.0197995032809253,1
"440","T2_A3",2017-08-13,11.5989583333333,11.5,11.625,144,0.00259506118881119,0.00424514525730666,1
"441","T2_A3",2017-08-14,11.625,11.625,11.625,6,0,0,1
"442","T2_A4",2017-05-26,11.3785714285714,11.25,11.5,70,0.00542184265010352,0.00880084626621093,1
"443","T2_A4",2017-05-27,11.3776041666667,10.625,11.625,144,0.0654433457167832,0.0213182475496644,1
"444","T2_A4",2017-05-28,11.4557291666667,10.875,11.625,144,0.0237038352272727,0.0128300415765523,1
"445","T2_A4",2017-05-29,11.353102189781,11,11.75,137,0.0321456365392872,0.0153179529562053,1
"446","T2_A4",2017-05-30,11.6076388888889,11.375,11.875,144,0.0110601204351204,0.00876392559932811,1
"447","T2_A4",2017-05-31,11.5868055555556,11.25,11.875,144,0.032621891996892,0.015051276246388,1
"448","T2_A4",2017-06-01,11.6232638888889,11.375,11.875,144,0.0209759858197358,0.0120692405806086,1
"449","T2_A4",2017-06-02,11.5390625,11.125,11.875,144,0.0326636254370629,0.0150609007765746,1
"450","T2_A4",2017-06-03,11.546875,11.25,11.875,144,0.0205146416083916,0.0119357776850595,1
"451","T2_A4",2017-06-04,11.6189236111111,11.375,11.75,144,0.0131839731449106,0.00956845698437734,1
"452","T2_A4",2017-06-05,11.6085069444444,11.125,11.75,144,0.0195031747766123,0.0116378139582343,1
"453","T2_A4",2017-06-06,11.6788194444444,11.25,11.875,144,0.0215587364024864,0.0122357446540654,1
"454","T2_A4",2017-06-07,11.65625,11.125,11.875,144,0.0280812937062937,0.0139645617214248,1
"455","T2_A4",2017-06-08,11.6458333333333,11.125,11.875,144,0.0336538461538462,0.0152874872021946,1
"456","T2_A4",2017-06-09,11.7204861111111,10.5,12.125,144,0.0515703914141414,0.0189242626845476,1
"457","T2_A4",2017-06-10,11.7635869565217,11.75,11.875,46,0.00154740338164251,0.00579993137448628,1
"458","T2_A4",2017-06-17,11.59375,11.25,11.875,24,0.0370244565217391,0.0392770376735033,1
"459","T2_A4",2017-06-18,11.6397569444444,11.125,12,144,0.0691644510003885,0.0219159459641307,1
"460","T2_A4",2017-06-19,11.6015625,11,11.875,144,0.0587781359265734,0.020203502159034,1
"461","T2_A4",2017-06-20,11.7152777777778,11.375,11.875,144,0.0267579642579643,0.0136315514977519,1
"462","T2_A4",2017-06-21,11.6779513888889,11.25,12,144,0.0333435011169386,0.0152168357778433,1
"463","T2_A4",2017-06-22,11.65625,11.125,11.875,144,0.0411931818181818,0.0169134196017914,1
"464","T2_A4",2017-06-23,11.7152777777778,11.25,11.875,144,0.0330953768453768,0.0151601123304108,1
"465","T2_A4",2017-06-24,11.7170138888889,11.25,12,144,0.0329952165889666,0.0151371545719296,1
"466","T2_A4",2017-06-25,11.7118055555556,11,12.625,144,0.070864898989899,0.0221837182207249,1
"467","T2_A4",2017-06-26,11.6284722222222,11,12.625,144,0.123676670551671,0.0293064117168911,1
"468","T2_A4",2017-06-27,11.5260416666667,10.75,11.875,144,0.106178977272727,0.02715426317981,1
"469","T2_A4",2017-06-28,11.4010416666667,10.375,12.875,144,0.216974431818182,0.0388170953012492,1
"470","T2_A4",2017-06-29,11.6388888888889,10.875,12,144,0.0863442113442113,0.0244869879482807,1
"471","T2_A4",2017-06-30,11.5208333333333,10.75,12,144,0.0965909090909091,0.0258992316878359,1
"472","T2_A4",2017-07-01,11.6076388888889,11,11.875,144,0.0672227078477078,0.021606118579086,1
"473","T2_A4",2017-07-02,11.5,11.5,11.5,2,0,0,1
"474","T2_A4",2017-07-03,12.027972027972,11.125,13.75,143,0.486888111888112,0.0583507666723029,1
"475","T2_A4",2017-07-04,11.4036458333333,10.75,11.75,144,0.106800426136364,0.0272336120620635,1
"476","T2_A4",2017-07-05,11.3697916666667,10.625,11.875,144,0.114483173076923,0.0281961351120399,1
"477","T2_A4",2017-07-06,11.6041666666667,10.75,12.25,144,0.119973776223776,0.0288643590570832,1
"478","T2_A4",2017-07-07,11.6710069444444,11,12.125,144,0.0871386642871018,0.024599382372427,1
"479","T2_A4",2017-07-08,11.4348958333333,10.875,11.75,144,0.0638043597027972,0.0210496040644337,1
"480","T2_A4",2017-07-09,11.4756944444444,10.75,11.875,144,0.0785135003885004,0.0233502171635899,1
"481","T2_A4",2017-07-10,11.5572916666667,10.875,11.875,144,0.0878223339160839,0.0246956943385217,1
"482","T2_A4",2017-07-11,11.5095486111111,10.875,11.875,144,0.0721328367812743,0.0223812974969669,1
"483","T2_A4",2017-07-12,11.4210069444444,10.625,11.875,144,0.116203349601787,0.0284071770080726,1
"484","T2_A4",2017-07-13,11.2569444444444,10.375,11.875,144,0.17586926961927,0.0349473085137617,1
"485","T2_A4",2017-07-14,11.2309027777778,10.25,12,144,0.185384493978244,0.035880249710577,1
"486","T2_A4",2017-07-15,11.3671875,10.625,11.75,144,0.0878974541083916,0.0247062540030623,1
"487","T2_A4",2017-07-16,11.4045138888889,10.75,11.875,144,0.101614097707848,0.0265641385387236,1
"488","T2_A4",2017-07-17,11.609375,11.375,11.75,16,0.01640625,0.0320217211436237,1
"489","T2_A4",2017-07-30,11.6467391304348,11.5,11.875,23,0.0208127470355731,0.0300815898021517,1
"490","T2_A4",2017-07-31,11.2109375,10.125,11.625,144,0.153511527534965,0.0326504559623349,1
"491","T2_A4",2017-08-01,11.0086805555556,10.25,11.5,144,0.114653141996892,0.0282170582268673,1
"492","T2_A4",2017-08-02,11.3411458333333,10.625,11.625,144,0.0712890625,0.0222500097534311,1
"493","T2_A4",2017-08-03,11.3463541666667,10.625,11.625,144,0.079921055506993,0.0235585935469347,1
"494","T2_A4",2017-08-04,11.2638888888889,10.75,11.625,144,0.0618686868686869,0.0207278474234621,1
"495","T2_A4",2017-08-05,11.1892361111111,10.375,11.625,144,0.110792419386169,0.0277379127061292,1
"496","T2_A4",2017-08-06,11.1501736111111,10.5,11.625,144,0.130590004613442,0.0301143658747414,1
"497","T2_A4",2017-08-07,11.2230902777778,10.5,11.625,144,0.11148671207265,0.0278246882872439,1
"498","T2_A4",2017-08-08,11.2456597222222,10.375,11.625,144,0.125745890394328,0.0295505558316694,1
"499","T2_A4",2017-08-09,11.2447916666667,10.5,11.625,144,0.0845443618881119,0.0242304276524992,1
"500","T2_A4",2017-08-10,11.2239583333333,10.625,11.625,144,0.069684222027972,0.0219981410243589,1
"501","T2_A4",2017-08-11,11.2326388888889,10.5,11.625,144,0.0685338966588967,0.0218158162329307,1
"502","T2_A4",2017-08-12,11.3376736111111,10.5,11.625,144,0.10578668293512,0.0271040539883797,1
"503","T2_A4",2017-08-13,11.5286458333333,11.375,11.625,144,0.00321651005244755,0.00472619036478844,1
"504","T2_A4",2017-08-14,11.625,11.625,11.625,5,0,0,1
"505","T3_A1",2017-05-19,15.2517006802721,15.125,15.375,147,0.00470599198583543,0.0056580518665041,1
"506","T3_A1",2017-05-20,14.9071428571429,12.625,17,280,0.572999871991807,0.0452374636143148,1
"507","T3_A1",2017-05-21,16.2769784172662,15,19.375,139,0.617246963298926,0.0666380194426881,1
"508","T3_A1",2017-05-22,15.5673076923077,15.375,15.75,13,0.0120192307692308,0.0304065159631575,1
"509","T3_A1",2017-05-23,15.6807851239669,14.875,15.875,121,0.0450391701101928,0.0192931217371692,1
"510","T3_A1",2017-05-24,15.6111111111111,15.375,15.75,144,0.0131361693861694,0.00955109410041934,1
"511","T3_A1",2017-05-25,15.5164930555556,14.75,16.25,144,0.0782881398115773,0.023316681530192,1
"512","T3_A1",2017-05-26,15.4401408450704,15.125,15.75,142,0.0482531715113375,0.0184339650368891,1
